,open,high,low,close,prev_close,volume,turnover,vwap,trades,daily_return,log_return,price_range,volatility_30d,volatility_90d,decade,year,month,RSI,PE_Ratio,SMA_50,SMA_100,SMA_200,EMA_20,EMA_50,RSI_14,BB_mid,BB_upper,BB_lower,BB_width,BB_squeeze,MACD,MACD_signal,MACD_hist
2017-07-27,1628.0,1631.5,1588.35,1594.8,1622.75,4208071.0,6770133068.75,1608.84,74777.0,-0.0172238484054845,-0.017373904406378,43.15000000000009,0.2246397770287673,0.2368985420661393,2010s,2017,7,69.2393,22.8062,1421.036,1382.62,1222.41025,1527.1645688986252,1451.9688389361,68.58846076544799,1513.3475,1658.1312860760065,1368.5637139239936,289.5675721520129,False,53.55182374574065,47.01643145159359,6.535392294147059
2017-07-28,1591.25,1605.95,1578.0,1594.45,1594.8,3276023.0,5216321535.6,1592.27,81539.0,-0.0002194632555805,-0.0002194873411648,27.950000000000045,0.2250901665478763,0.2365609432610858,2010s,2017,7,69.1431,22.8062,1426.5480000000002,1385.7479999999998,1225.0615,1533.5727051939944,1457.5563354484098,68.49026175085112,1524.0700000000002,1658.6787953643848,1389.4612046356156,269.2175907287692,False,52.285532037148414,48.070251568704556,4.215280468443858
2017-07-31,1601.95,1618.8,1596.0,1615.2,1594.45,3787034.0,6098027726.85,1610.24,77426.0,0.0130138919376587,0.0129299388325927,22.799999999999955,0.2244824434319385,0.2316029081234197,2010s,2017,7,71.6605,22.8062,1432.369,1389.0835,1227.8210000000001,1541.3467332707569,1463.738439940629,71.12931359800223,1535.7775,1658.1887158388095,1413.3662841611904,244.82243167761908,False,52.35284728497936,48.92677071195952,3.4260765730198415
2017-08-01,1622.75,1622.75,1591.5,1603.6,1615.2,2814298.0,4516958842.35,1605.0,80380.0,-0.0071817731550273,-0.0072076862302759,31.25,0.2270059158872739,0.2319103040118558,2010s,2017,8,68.3056,22.8062,1438.33,1392.2244999999998,1230.5347499999998,1547.275615816399,1469.2232070017808,67.71493134039855,1544.8600000000001,1658.3405877207724,1431.3794122792278,226.96117544154458,False,50.88361738188382,49.31814004594438,1.5654773359394412
2017-08-02,1610.0,1635.7,1608.1,1629.2,1603.6,4751385.0,7717586946.25,1624.28,85961.0,0.0159640808181591,0.0158379950059056,27.600000000000136,0.2294071039003795,0.2327370178972242,2010s,2017,8,71.4791,22.8062,1444.96,1395.467,1233.4105,1555.0779381195991,1475.4968067272014,71.02101167702588,1554.1875,1662.8599333174545,1445.5150666825455,217.34486663490907,False,51.19480629106124,49.69347329496776,1.5013329960934811
2017-08-03,1626.85,1664.9,1617.05,1650.1,1629.2,4504776.0,7412507560.75,1645.48,100320.0,0.012828382027989,0.0127467953445016,47.850000000000136,0.2305016303397081,0.2329213342453166,2010s,2017,8,73.7868,22.8062,1451.9129999999998,1398.9914999999999,1236.4175,1564.127658298685,1482.343990777115,73.41458196925463,1564.565,1667.8566061193558,1461.2733938806443,206.58321223871144,False,52.52243513681469,50.25926566333715,2.2631694734775394
2017-08-04,1663.0,1663.0,1615.1,1622.15,1650.1,4247045.0,6905703756.4,1626.0,105310.0,-0.0169383673716743,-0.0170834622975649,47.90000000000009,0.2389168022782601,0.2269360293672429,2010s,2017,8,66.086,22.8062,1457.61,1402.2060000000001,1239.2535,1569.653595603572,1487.826579374091,65.60994271118525,1571.115,1671.374358927789,1470.855641072211,200.51871785557796,False,50.73442428791168,50.354297388252064,0.380126899659615
2017-08-07,1631.6,1631.6,1612.55,1616.35,1622.15,2180018.0,3533598682.4,1620.9,73400.0,-0.0035755016490461,-0.0035819090327006,19.049999999999955,0.2396843743242451,0.2176789437522627,2010s,2017,8,64.5798,22.8062,1462.799,1405.5615,1242.0605,1574.1008722127556,1492.8667135162837,64.08738446369378,1577.29,1672.3300392077547,1482.2499607922452,190.08007841550943,False,48.29271294717091,49.94198050003584,-1.6492675528649272
2017-08-08,1618.0,1621.05,1586.8,1602.55,1616.35,2505568.0,4022476840.85,1605.42,54425.0,-0.008537754817954,-0.0085744102323675,34.25,0.242314076838559,0.2183570159718367,2010s,2017,8,61.0164,22.8062,1467.6629999999998,1408.9489999999998,1244.81825,1576.810312954398,1497.1680188685862,60.490494370574346,1582.7,1669.8520812323961,1495.547918767604,174.30416246479217,False,44.72849223351727,48.89928284673213,-4.170790613214855
2017-08-09,1601.5,1620.0,1585.0,1598.8,1602.55,2385643.0,3830853342.75,1605.79,73759.0,-0.0023400205921811,-0.0023427627189577,35.0,0.2251756783370473,0.2134173932156826,2010s,2017,8,60.0467,22.8062,1472.825,1412.34,1247.6935,1578.9045688635028,1501.1535867560926,59.51302421818542,1587.085,1667.6444131843828,1506.5255868156173,161.11882636876544,False,41.12713991104215,47.344854259594136,-6.217714348551986
2017-08-10,1593.05,1606.65,1577.95,1584.35,1598.8,2328843.0,3704143392.15,1590.55,82027.0,-0.009038028521391,-0.0090791192748138,28.700000000000045,0.2272571272252347,0.2125717110406646,2010s,2017,8,56.332,22.8062,1477.9470000000001,1415.4505,1250.4955,1579.423181352693,1504.41619119703,55.77310310098399,1590.1975,1664.7732366707207,1515.6217633292792,149.1514733414415,False,36.684175670800414,45.21271854183539,-8.528542871034979
2017-08-11,1550.95,1580.0,1533.0,1546.25,1584.35,3885064.0,6053534861.9,1558.16,106441.0,-0.0240477167292579,-0.0243415838556568,47.0,0.2388027233645916,0.2131758066706237,2010s,2017,8,47.9153,22.8062,1482.3770000000002,1418.0455,1253.1989999999998,1576.2638307476748,1506.0567327187152,47.32791039098796,1590.8225,1663.5940493494372,1518.0509506505628,145.54309869887447,False,29.745851258408265,42.11934508514997,-12.373493826741708
2017-08-14,1561.0,1584.5,1561.0,1573.05,1546.25,3072299.0,4833153046.9,1573.14,92410.0,0.0173322554567501,0.017183765241826,23.5,0.2417172603208178,0.2124027945693037,2010s,2017,8,53.211,22.8062,1487.2509999999997,1421.265,1256.0585,1575.9577516288487,1508.6839196709225,52.747921472612234,1591.8875,1662.85240515134,1520.92259484866,141.92981030267993,False,26.108749781366896,38.91722602439336,-12.808476243026462
2017-08-15,1561.0,1584.5,1561.0,1573.05,1546.25,3072299.0,4833153046.9,1573.14,92410.0,0.0,0.0,23.5,0.2298855041141019,0.2119831400046354,2010s,2017,8,,,1492.4560000000001,1424.5379999999998,1258.90625,1575.6808229022915,1511.2080796838277,52.747921472612234,1594.545,1657.711429291631,1531.3785707083691,126.3328585832619,False,22.961633242016887,35.72610746791806,-12.764474225901175
2017-08-16,1572.0,1576.0,1550.2,1566.1,1573.05,3103394.0,4847251820.75,1561.92,96068.0,-0.0044181685261117,-0.0044279574761357,25.799999999999955,0.228509109830333,0.2107177413199182,2010s,2017,8,51.7418,22.8062,1496.9980000000003,1427.6325,1261.71375,1574.768363578264,1513.3607040099523,51.16446036202136,1596.2024999999999,1654.0820798459085,1538.3229201540912,115.75915969181733,False,19.679856657147184,32.516857305763885,-12.837000648616701
2017-08-17,1569.0,1597.65,1561.15,1567.1,1566.1,3618179.0,5716789489.9,1580.02,89026.0,0.0006385288295767,0.0006383250567822,36.5,0.228439990536653,0.2104569539467511,2010s,2017,8,51.9474,22.8062,1501.7059999999997,1430.5970000000002,1264.4972500000001,1574.0380432374768,1515.468127382111,51.39057175334895,1598.1125,1648.7028763989917,1547.5221236010082,101.18075279798359,False,16.964164385159393,29.40631872164299,-12.442154336483597
2017-08-18,1564.0,1577.8,1553.15,1575.4,1567.1,1814011.0,2846062732.35,1568.93,50855.0,0.0052964073766832,0.0052824307400538,24.649999999999864,0.2091534563411678,0.2105278685025625,2010s,2017,8,53.7102,22.8062,1506.5,1433.142,1267.3655,1574.167753405336,1517.8183968965382,53.32235401069322,1597.6325000000002,1648.92402258858,1546.3409774114202,102.58304517715987,False,15.305269706135732,26.58610891854154,-11.280839212405809
2017-08-21,1577.0,1584.15,1560.25,1564.4,1575.4,1731188.0,2719841500.65,1571.08,50892.0,-0.0069823536879523,-0.0070068443878649,23.90000000000009,0.2107345980623811,0.2087594223229999,2010s,2017,8,51.0379,22.8062,1511.399,1435.0394999999999,1270.17875,1573.2374911762563,1519.6451264300072,50.46024425097938,1595.0900000000001,1647.7280550750713,1542.451944924929,105.27611015014236,False,12.953653992300815,23.8596179332934,-10.905963940992585
2017-08-22,1572.0,1579.9,1556.05,1560.05,1564.4,2179230.0,3418790347.6,1568.81,57712.0,-0.0027806187675787,-0.0027844918693565,23.850000000000136,0.2111200151027646,0.2069106648036222,2010s,2017,8,49.9791,22.8062,1516.3129999999999,1436.8935000000001,1273.0520000000001,1571.9815396356605,1521.2296312758895,49.33254892304236,1592.9850000000001,1647.7581599655566,1538.2118400344436,109.54631993111298,False,10.616591492944963,21.21101264522371,-10.594421152278748
2017-08-23,1564.85,1586.55,1553.15,1582.05,1560.05,1901824.0,2981782350.95,1567.85,57111.0,0.0141021121117912,0.0140036023787302,33.399999999999864,0.2124361852630914,0.2079284333485581,2010s,2017,8,55.0577,22.8062,1520.8039999999999,1438.5639999999999,1276.0294999999999,1572.9404406227404,1523.6147437748741,54.83055589008672,1590.95,1644.0660893454062,1537.8339106545939,106.23217869081236,False,10.419558577575799,19.05272183169413,-8.63316325411833
2017-08-24,1590.0,1593.1,1564.5,1568.05,1582.05,2892571.0,4558488605.6,1575.93,92963.0,-0.0088492778357194,-0.0088886652336813,28.59999999999991,0.2138387603364396,0.2086684140331639,2010s,2017,8,51.4759,22.8062,1524.486,1439.8594999999998,1278.981,1572.4746843729556,1525.3573028425262,51.035333541931635,1589.6125,1643.6594082321492,1535.5655917678507,108.09381646429847,False,9.029637534735912,17.048104972302486,-8.018467437566574
2017-08-25,1590.0,1593.1,1564.5,1568.05,1582.05,2892571.0,4558488605.6,1575.93,92963.0,0.0,0.0,28.59999999999991,0.2129425935274076,0.2051876694194036,2010s,2017,8,,,1528.0709999999997,1441.474,1281.88375,1572.0532858612457,1527.0315262604665,51.035333541931635,1588.2925,1643.1257714496896,1533.4592285503104,109.66654289937924,False,7.8377662044795215,15.206037218737894,-7.368271014258372
2017-08-28,1579.05,1581.95,1561.2,1566.55,1568.05,2815328.0,4414602361.45,1568.06,113655.0,-0.0009566021491661,-0.0009570599850031,20.75,0.2104537452577125,0.2046155317327086,2010s,2017,8,51.0925,22.8062,1531.2169999999999,1443.326,1284.759,1571.5291633982702,1528.5812703286836,50.6001236638319,1585.86,1639.9790656159025,1531.7409343840973,108.23813123180526,False,6.694986487560982,13.503827072502514,-6.808840584941532
2017-08-29,1561.85,1567.5,1530.0,1532.15,1566.55,3466421.0,5350330119.9,1543.47,109648.0,-0.0219590820593021,-0.0222037714373489,37.5,0.2117298364803573,0.2075732514008045,2010s,2017,8,43.1522,22.8062,1533.6130000000003,1444.924,1287.4125,1567.7787668841493,1528.7212205118724,41.79720155618373,1582.2875,1640.7357665987738,1523.839233401226,116.8965331975478,False,2.979190567040405,11.398899771410093,-8.419709204369688
2017-08-30,1547.55,1568.8,1541.25,1564.1,1532.15,2362387.0,3681230670.65,1558.27,70628.0,0.0208530496361321,0.0206386009454964,27.549999999999955,0.2187434912290466,0.2092007088073342,2010s,2017,8,50.8001,22.8062,1536.455,1447.025,1290.188,1567.428408133278,1530.108623629054,50.42390213549806,1579.0325,1633.6026892301254,1524.4623107698746,109.14037846025076,False,2.582721506038979,9.635664118335871,-7.052942612296892
2017-08-31,1575.0,1597.45,1574.0,1594.5,1564.1,5738495.0,9108681150.3,1587.29,153607.0,0.0194360974362253,0.0192496287699164,23.450000000000045,0.2250268018624708,0.2111492418911653,2010s,2017,8,56.7607,22.8062,1539.6919999999998,1449.322,1293.22375,1570.0066549777277,1532.6337756436008,56.960548506808024,1576.2525,1620.212140281333,1532.2928597186672,87.91928056266579,False,4.667736099203012,8.642078514509299,-3.974342415306287
2017-09-01,1599.85,1616.6,1599.0,1610.1,1594.5,3527477.0,5675773296.7,1609.02,67678.0,0.0097836312323611,0.0097360814007804,17.59999999999991,0.2006492135384249,0.2106810681690311,2010s,2017,9,59.474,22.8062,1543.1770000000001,1451.775,1296.30575,1573.8250687893728,1535.6716667948322,59.883624059678425,1575.65,1617.2266888125007,1534.0733111874995,83.15337762500121,False,7.49254541180494,8.412171893968427,-0.919626482163487
2017-09-04,1615.5,1636.15,1595.85,1613.35,1610.1,4928375.0,7967844928.65,1616.73,78551.0,0.0020185081671946,0.0020164737168272,40.30000000000018,0.19293593807897,0.2106625746297564,2010s,2017,9,60.0367,22.8062,1546.7269999999999,1453.99,1299.4392500000001,1577.5893479522897,1538.717875940133,60.48572700924322,1575.5,1616.4757309427875,1534.5242690572125,81.9514618855751,False,9.879589227526594,8.705655360680062,1.1739338668465322
2017-09-05,1630.0,1634.85,1621.05,1632.6,1613.35,5764131.0,9395875386.35,1630.06,103790.0,0.011931694920507,0.0118610734495356,13.799999999999956,0.1943251257904917,0.2087704704626768,2010s,2017,9,63.2878,22.8062,1550.636,1456.6140000000003,1302.61375,1582.8284576711192,1542.3995278640493,63.93818715244193,1577.0025,1623.9265312687044,1530.0784687312957,93.84806253740862,False,13.1728048754278,9.599085263629611,3.5737196117981895
2017-09-06,1626.4,1652.5,1622.8,1645.4,1632.6,11142512.0,18339508179.8,1645.9,107540.0,0.0078402548082814,0.0078096797175744,29.700000000000045,0.1921291025439216,0.2089564587844858,2010s,2017,9,65.3087,22.8062,1555.5739999999998,1459.38,1305.8905,1588.7876521786316,1546.4387620654593,66.06157938621169,1579.3325,1634.684705062159,1523.9802949378409,110.7044101243182,False,16.623924771926795,11.004053165289049,5.619871606637746
2017-09-07,823.0,832.5,815.0,818.1,1645.4,7408536.0,6093238362.2,822.46,125644.0,-0.5027956727847331,-0.6987542162151774,17.5,1.4721800100217457,0.8703463740794692,2010s,2017,9,62.6397,22.8062,1544.082,1453.8655,1304.99225,1515.3888281616191,1517.8764576707354,12.95717045040098,1541.02,1885.7994587237945,1196.2405412762055,689.558917447589,False,-46.85709439488369,-0.5681763467454992,-46.288918048138186
2017-09-08,820.0,823.25,812.1,816.9,818.1,6056729.0,4950161479.8,817.3,107693.0,-0.0014668133480014,-0.0014678901718289,11.149999999999975,1.4720708162122909,0.8697875291139356,2010s,2017,9,61.9287,22.8062,1532.82,1448.0095000000001,1304.103,1448.8660826224173,1490.3871848209026,12.940920587390536,1504.5525,1977.4764412254221,1031.6285587745779,945.8478824508443,False,-96.15467813646023,-19.685476704688448,-76.46920143177178
2017-09-11,821.3,826.85,816.55,817.9,816.9,5801712.0,4772966391.15,822.68,65550.0,0.0012241400416208,0.0012233913931049,10.300000000000068,1.4704685750055762,0.8698111607177174,2010s,2017,9,62.3125,22.8062,1521.557,1442.0145000000002,1303.22325,1388.7740747536157,1464.0151383573377,13.038794853660136,1466.795,2028.8697617438875,904.7202382561128,1124.1495234877748,False,-133.60258929426004,-42.46889922260277,-91.13369007165727
2017-09-12,822.75,825.0,817.0,823.75,817.9,2971669.0,2441997855.35,821.76,60052.0,0.0071524636263602,0.0071270060757886,8.0,1.4718091978914367,0.8698235455104382,2010s,2017,9,64.5638,22.8062,1509.593,1435.924,1302.316,1334.9622581104143,1438.9067015590108,13.650377902362791,1429.33,2057.577755687426,801.082244312574,1256.495511374852,False,-160.95291753134802,-66.16570288435182,-94.7872146469962
2017-09-13,824.0,859.9,822.0,849.0,823.75,13430225.0,11375039392.05,846.97,169159.0,0.0306525037936267,0.0301921004946303,37.89999999999998,1.4751591584884696,0.8706809593861055,2010s,2017,9,72.2649,22.8062,1497.72,1430.2495000000001,1301.5652499999999,1288.6801382903748,1415.7731054194417,16.383823253233373,1393.475,2068.934712071378,718.0152879286219,1350.9194241427558,False,-178.53277107856684,-88.63911652319482,-89.89365455537202
2017-09-14,855.8,861.5,842.0,843.85,849.0,5425486.0,4613369236.95,850.31,73159.0,-0.0060659599528857,-0.0060844326288539,19.5,1.473063449768813,0.8706782112890392,2010s,2017,9,68.9725,22.8062,1485.7459999999999,1424.593,1300.68425,1246.315363215101,1393.3447483441694,16.270690988440506,1357.3125,2070.047060374758,644.577939625242,1425.4691207495162,False,-190.6824253269167,-109.0477782839392,-81.6346470429775
2017-09-15,842.0,852.85,834.75,841.8,843.85,13072853.0,11007221825.9,841.99,97143.0,-0.0024293417076495,-0.0024322973460231,18.100000000000023,1.473561837790568,0.8706567177048308,2010s,2017,9,67.6514,22.8062,1472.759,1419.059,1299.7485,1207.7900905279485,1371.715542526751,16.22267068558145,1320.6325,2061.0786900026496,580.1863099973505,1480.8923800052992,False,-198.191898879591,-126.87660240306957,-71.31529647652144
2017-09-18,850.0,851.05,843.1,845.55,841.8,2314174.0,1960493731.45,847.17,57137.0,0.0044547398431931,0.0044448468592234,7.949999999999932,1.4742990519089103,0.8707404857117303,2010s,2017,9,68.8277,22.8062,1459.8129999999999,1413.5625,1298.8402500000002,1173.2910342871915,1351.081599682565,16.70694316419977,1284.69,2044.8397335878299,524.5402664121704,1520.2994671756596,False,-201.5176471173886,-141.8048113459334,-59.71283577145522
2017-09-19,848.7,848.75,837.0,838.6,845.55,3528729.0,2963055859.95,839.69,56976.0,-0.0082195020992252,-0.0082534684590313,11.75,1.4743114592862838,0.870548638214238,2010s,2017,9,64.1701,22.8062,1446.698,1408.243,1297.8342499999999,1141.4156976884112,1330.9842820479548,16.516389799719164,1248.6174999999998,2022.103094922487,475.1319050775128,1546.971189844974,False,-202.3812088750094,-153.9200908517486,-48.46111802326081
2017-09-20,856.1,872.5,845.1,847.15,838.6,11402965.0,9759876153.8,855.91,147419.0,0.0101955640352968,0.0101439398674529,27.399999999999977,1.4756929546349495,0.8708314343969559,2010s,2017,9,67.1181,22.8062,1433.4189999999999,1403.0135,1296.7725,1113.390393146658,1312.0103886343095,17.75911017850936,1211.8725,1988.4811676088693,435.26383239113056,1553.2173352177388,False,-200.0693987549114,-163.14995243238116,-36.919446322530234
2017-09-21,847.0,851.7,836.25,841.35,847.15,5920552.0,4983709461.65,841.76,81741.0,-0.0068464852741544,-0.0068700299816595,15.450000000000044,1.4757780103549216,0.8704325168567913,2010s,2017,9,63.3125,22.8062,1419.8040000000003,1397.8475,1295.7145,1087.4817842755476,1293.5531184917877,17.568062124093856,1175.5375,1949.9771581263808,401.097841873619,1548.8793162527618,False,-196.44083642429462,-169.80812923076385,-26.632707193530763
2017-09-22,839.9,839.9,813.2,817.4,841.35,5620443.0,4635015513.75,824.67,97574.0,-0.0284661555832888,-0.0288791734922787,26.69999999999993,1.4760820203677727,0.8714731802792732,2010s,2017,9,50.5636,22.8062,1405.477,1392.7390000000003,1294.51575,1061.7597095826384,1274.8804471783842,16.765991048236373,1138.005,1905.072877254514,370.93712274548636,1534.1357545090277,False,-193.26984500943172,-174.50047238649742,-18.7693726229343
2017-09-25,815.0,827.95,805.2,821.55,817.4,6505309.0,5321937992.75,818.09,116207.0,0.0050770736481526,0.005064228767663,22.75,1.4742012004218965,0.8714992821415323,2010s,2017,9,52.354,22.8062,1390.8730000000003,1387.7404999999999,1293.3107499999999,1038.882594384292,1257.1027825831536,17.46911639476606,1100.755,1852.4000813487332,349.109918651267,1503.2901626974663,False,-188.25189053899032,-177.250756016996,-11.001134521994317
2017-09-26,821.7,827.05,812.2,820.1,821.55,4829571.0,3956299338.1,819.18,71436.0,-0.0017649564846934,-0.0017665158554743,14.849999999999907,1.4740534675841974,0.8713022407352504,2010s,2017,9,51.6501,22.8062,1376.8769999999997,1382.6380000000001,1292.12175,1018.0461568238832,1239.965418560285,17.41376491864868,1065.1525,1797.9803152579511,332.3246847420488,1465.6556305159024,False,-182.2907935545818,-178.25876352451317,-4.032030030068626
2017-09-27,825.6,825.7,795.5,799.15,820.1,8434196.0,6796763903.25,805.86,130217.0,-0.0255456651627851,-0.0258776212277031,30.200000000000045,1.473993473736654,0.8721124841558228,2010s,2017,9,42.7151,22.8062,1362.201,1377.0385,1290.80125,997.1989037930372,1222.678539401058,16.595580103613898,1026.905,1729.3031746019565,324.5068253980435,1404.796349203913,False,-177.2142555348364,-178.04986192657782,0.8356063917414076
2017-09-28,799.65,802.9,780.2,786.45,799.15,13508179.0,10666240866.7,789.61,197436.0,-0.0158918851279483,-0.0160195151280108,22.69999999999993,1.4731683552916448,0.8722959183689835,2010s,2017,9,38.3805,22.8062,1347.352,1371.3075,1289.46675,977.1275796222717,1205.5715378559185,16.101685308626145,986.5024999999999,1642.885325134484,330.1196748655158,1312.7656502689683,False,-172.23048066996637,-176.88598567525554,4.6555050052891715
2017-09-29,791.75,793.4,779.1,780.9,786.45,7619230.0,5984977306.7,785.51,139675.0,-0.0070570284188442,-0.0070820470180221,14.299999999999956,1.4720244405258047,0.8708269149649475,2010s,2017,9,36.6312,22.8062,1331.27,1365.612,1288.08475,958.4392387058649,1188.917752057647,15.879279184697168,945.0424999999999,1537.1844417984066,352.90055820159307,1184.2838835968137,False,-166.80580827532515,-174.8699501952695,8.064141919944348
2017-10-02,791.75,793.4,779.1,780.9,786.45,7619230.0,5984977306.7,785.51,139675.0,0.0,0.0,14.299999999999956,1.472567224539518,0.870296843645604,2010s,2017,10,,,1314.5829999999999,1359.98,1286.752,941.5307397814968,1172.9170558985236,15.879279184697168,903.4200000000001,1408.3768135780433,398.4631864219567,1009.9136271560866,False,-160.65478792880754,-172.02691774197712,11.372129813169579
2017-10-03,795.0,803.85,785.35,798.35,780.9,8387059.0,6691289330.7,797.81,147117.0,0.0223460110129338,0.022099997117081,18.5,1.4764039305072787,0.8713543874101366,2010s,2017,10,45.1036,22.8062,1298.507,1354.4005000000002,1285.4202500000001,927.8944788499256,1158.2281517456404,19.913030163118506,861.7074999999999,1233.2474394482433,490.1675605517564,743.0798788964869,False,-152.61276585756082,-168.14408736509387,15.53132150753305
2017-10-04,799.2,824.95,795.6,818.85,798.35,8643924.0,7016116516.1,811.68,131730.0,0.0256779607941379,0.025353819110166,29.350000000000023,1.4788141934553498,0.8725576089509067,2010s,2017,10,53.0459,22.8062,1282.4289999999999,1349.0580000000002,1284.266,917.5092903880279,1144.9192046183603,24.493733916199517,820.3800000000001,864.396114273394,776.3638857266062,88.03222854678779,False,-142.93753186034417,-163.10277626414396,20.16524440379979
2017-10-05,825.0,828.45,818.65,824.15,818.85,4860479.0,4001818826.75,823.34,64016.0,0.006472491909385,0.0064516352814885,9.800000000000068,1.480063187089998,0.8726451833884676,2010s,2017,10,54.864,22.8062,1267.016,1344.026,1283.0595,908.617929398692,1132.3400201235227,25.677316101575514,820.6825000000001,864.7157921291208,776.6492078708794,88.06658425824139,False,-133.305510559273,-157.14332312316978,23.83781256389679
2017-10-06,824.0,839.35,822.6,837.05,824.15,5942106.0,4946321212.5,832.42,57349.0,0.0156524904447006,0.0155312536844288,16.75,1.482118160725459,0.8732050920960873,2010s,2017,10,59.0231,22.8062,1251.868,1339.2079999999999,1281.83275,901.8019361226261,1120.7600193343649,28.61055837134319,821.6899999999999,866.2774846724138,777.102515327586,89.17496934482779,False,-123.21084417741633,-150.3568273340191,27.145983156602767
2017-10-09,839.0,839.8,828.0,830.65,837.05,4046109.0,3367411680.85,832.26,55669.0,-0.0076458992891702,-0.007675279029306,11.799999999999956,1.4817219878059646,0.8731761154562881,2010s,2017,10,56.2536,22.8062,1236.177,1334.273,1280.5604999999998,895.0255612538045,1109.3831558310565,28.019724534863897,822.3275,867.0512070648589,777.6037929351411,89.4474141297178,False,-114.4083466511479,-143.16713119744486,28.758784546296965
2017-10-10,831.0,847.3,831.0,843.2,830.65,6734986.0,5672427724.3,842.23,129431.0,0.0151086498525252,0.0149956509546102,16.299999999999955,1.4839962420729216,0.8735449892696889,2010s,2017,10,60.1976,22.8062,1220.969,1329.6495000000002,1279.3295,890.089793515347,1098.9446007004267,31.027619560724744,823.3,868.9893860753145,777.6106139246854,91.37877215062917,False,-105.20686458183616,-135.5750778743231,30.368213292486956
2017-10-11,845.3,858.4,836.0,840.15,843.2,7049800.0,5984845575.6,848.94,107153.0,-0.0036171726755218,-0.0036237304631469,22.399999999999977,1.480797051099435,0.8727080844434688,2010s,2017,10,58.8099,22.8062,1205.1879999999999,1325.0739999999998,1278.1945,885.3336227043616,1088.7957928298217,30.691948096380926,822.8574999999998,867.6617206064299,778.0532793935698,89.60844121286004,False,-97.04209242403533,-127.86848078426557,30.82638836023024
2017-10-12,842.1,876.8,842.1,872.75,840.15,8522926.0,7329142508.6,859.93,133483.0,0.0388025947747425,0.0380686986611943,34.69999999999993,1.4856633209151144,0.87548019175387,2010s,2017,10,67.4475,22.8062,1189.6409999999998,1320.7769999999998,1277.17125,884.1351824468034,1080.3234087972799,38.36700622250772,824.3025,873.5965743203186,775.0084256796814,98.5881486406372,False,-86.93872856907421,-119.6825303412273,32.74380177215309
2017-10-13,879.3,890.7,873.35,876.45,872.75,9833512.0,8657585192.1,880.42,159717.0,0.0042394729303925,0.0042305116834103,17.350000000000023,1.4849967359810017,0.8755042959971813,2010s,2017,10,68.261,22.8062,1174.7269999999999,1316.1685,1276.17875,883.4032603090126,1072.328373158171,39.190084590776124,826.0350000000001,880.1211311140544,771.9488688859458,108.1722622281086,False,-77.73707622038296,-111.29343951705845,33.556363296675485
2017-10-16,879.0,892.0,861.3,876.8,876.45,14633539.0,12835077761.65,877.1,199908.0,0.0003993382394886,0.0003992585251951,30.700000000000045,1.484855857147718,0.8753600006525487,2010s,2017,10,68.3416,22.8062,1159.936,1311.3675,1275.17425,882.7743783748208,1064.6605938186349,39.27270034987814,827.5975000000001,885.7128886219152,769.4821113780849,116.23077724383029,False,-69.61399160280007,-102.95754993420678,33.34355833140671
2017-10-17,878.0,884.0,867.2,874.35,876.8,6354084.0,5558696928.35,874.82,82934.0,-0.0027942518248174,-0.0027981630340824,16.799999999999955,1.4832606607979286,0.8753562843388205,2010s,2017,10,67.0579,22.8062,1145.372,1306.5175,1274.09675,881.9720566248379,1057.1974332767277,38.87455953309099,829.385,891.0180063652884,767.7519936347115,123.2660127305769,False,-62.65187127161346,-94.89641420168813,32.24454293007467
2017-10-18,877.4,917.9,875.0,914.5,874.35,16765178.0,15123276190.35,902.06,236743.0,0.0459198261565734,0.0448967146712518,42.89999999999998,1.492251188192996,0.8771139285651841,2010s,2017,10,75.2593,22.8062,1131.686,1302.2555,1273.239,885.069955993901,1051.6014555011698,48.151165070154285,832.7524999999999,904.9301279301548,760.5748720698451,144.35525586030963,False,-53.2803881486426,-86.57320899107904,33.29282084243644
2017-10-19,915.8,921.9,903.0,909.9,914.5,3664082.0,3352403286.6,914.94,57147.0,-0.0050300710770913,-0.0050427644682752,18.899999999999977,0.2648634671307157,0.8763642714416514,2010s,2017,10,73.0163,22.8062,1118.197,1298.072,1272.372,887.4347220897199,1046.0445356775945,47.266102757170664,836.18,916.164882781836,756.1951172181639,159.96976556367213,False,-45.69782572296856,-78.39813233745696,32.7003066144884
2017-10-20,915.8,921.9,903.0,909.9,914.5,3664082.0,3352403286.6,914.94,57147.0,0.0,0.0,18.899999999999977,0.264649601496292,0.8763172848512402,2010s,2017,10,,,1105.47,1293.9235,1271.4695,889.5742723668894,1040.7055342784731,47.266102757170664,840.805,926.6967917770779,754.913208222922,171.78358355415594,False,-39.23629874304777,-70.56576561857513,31.32946687552736
2017-10-23,912.9,944.7,909.1,939.75,909.9,12551649.0,11677979383.1,930.39,181861.0,0.0328058028354765,0.0322791790816423,35.60000000000002,0.2775614373950613,0.8778396873898424,2010s,2017,10,77.6675,22.8062,1092.8039999999999,1290.0275,1270.787,894.3529130938523,1036.746493718533,53.67441716382117,846.7149999999999,942.701233113446,750.7287668865538,191.97246622689227,False,-31.34551494119478,-62.72171548309906,31.376200541904282
