,Date,Symbol,Open,High,Low,Close,PrevClose,Volume,Turnover,VWAP,Trades,Daily_Return_%,Cumulative_Return_%,MA_20,MA_50
6685,2021-12-02,RELIANCE,2469.7,2496.2,2461.6,2482.85,2467.0,5870468,14573515872.05,2482.51,248052.0,0.6424807458451524,inf,2476.0175,2548.584
6686,2021-12-03,RELIANCE,2498.4,2498.5,2400.0,2408.25,2482.85,8871172,21611045769.4,2436.1,283259.0,-3.0046116358217336,inf,2471.4875,2546.951
6687,2021-12-06,RELIANCE,2416.0,2425.0,2357.15,2362.6,2408.25,4768334,11387071064.7,2388.06,210176.0,-1.895567320668539,inf,2464.5199999999995,2544.549
6688,2021-12-07,RELIANCE,2376.15,2404.0,2360.0,2381.85,2362.6,5185007,12381107849.3,2387.87,233720.0,0.8147803267586557,inf,2457.5275,2541.697
6689,2021-12-08,RELIANCE,2424.1,2431.8,2406.3,2418.1,2381.85,4035437,9760953632.95,2418.81,175071.0,1.5219262338098538,inf,2450.9375,2539.098
6690,2021-12-09,RELIANCE,2435.0,2474.9,2425.0,2456.45,2418.1,6098050,14959457280.85,2453.15,248350.0,1.5859559158016587,inf,2446.0325,2537.67
6691,2021-12-10,RELIANCE,2440.25,2466.0,2430.35,2458.95,2456.45,3860176,9432810632.75,2443.62,177038.0,0.10177288363288486,inf,2439.325,2536.464
6692,2021-12-13,RELIANCE,2473.5,2474.1,2404.0,2409.65,2458.95,5954148,14440614208.2,2425.3,240510.0,-2.004920799528243,inf,2430.9175,2534.183
6693,2021-12-14,RELIANCE,2380.0,2406.0,2373.4,2380.15,2409.65,5995586,14310134060.6,2386.78,248926.0,-1.224244184840122,inf,2424.0299999999997,2530.663
6694,2021-12-15,RELIANCE,2384.0,2405.0,2361.1,2373.2,2380.15,4322855,10287701638.5,2379.84,199178.0,-0.29199840346197814,inf,2419.4900000000002,2525.9429999999998
6695,2021-12-16,RELIANCE,2405.7,2415.5,2368.65,2403.9,2373.2,4504829,10776855117.15,2392.29,187830.0,1.2936120006742067,inf,2416.4849999999997,2522.824
6696,2021-12-17,RELIANCE,2398.05,2408.0,2320.0,2340.45,2403.9,9714489,22797150333.5,2346.72,301459.0,-2.639460876076387,inf,2409.8424999999997,2518.185
6697,2021-12-20,RELIANCE,2317.85,2317.85,2247.1,2277.35,2340.45,6611376,15058513385.6,2277.67,331211.0,-2.6960627229806198,inf,2405.5225,2510.307
6698,2021-12-21,RELIANCE,2311.35,2346.0,2292.2,2311.25,2277.35,5924071,13730177504.2,2317.69,241858.0,1.488572244055595,inf,2401.7925,2503.107
6699,2021-12-22,RELIANCE,2324.9,2371.9,2322.0,2366.1,2311.25,8149415,19125125458.7,2346.81,222615.0,2.3731746890210887,inf,2402.5274999999997,2497.376
6700,2021-12-23,RELIANCE,2374.0,2380.0,2358.05,2365.25,2366.1,4186912,9911598013.55,2367.28,173393.0,-0.03592409450149652,inf,2396.1425,2491.325
6701,2021-12-24,RELIANCE,2370.0,2392.0,2337.55,2372.8,2365.25,3639616,8592980567.85,2360.96,159321.0,0.3192051580171306,inf,2394.1525,2484.882
6702,2021-12-27,RELIANCE,2361.55,2378.0,2348.1,2370.25,2372.8,1853948,4388054040.05,2366.87,89509.0,-0.107467970330419,inf,2390.59,2478.2790000000005
6670,2021-12-27,RELIANCE,2361.55,2378.0,2348.1,2370.25,2372.8,1853948,4388054040.05,2366.87,89509.0,-0.107467970330419,inf,2388.8325,2471.532
6671,2021-12-28,RELIANCE,2375.6,2404.85,2373.05,2398.4,2370.25,2941883,7028226280.45,2389.02,121810.0,1.1876384347642692,inf,2385.4025,2464.863
6672,2021-12-29,RELIANCE,2391.0,2419.0,2382.1,2402.5,2398.4,7118779,17085610789.25,2400.08,169024.0,0.1709472981987954,inf,2381.385,2458.905
6673,2021-12-30,RELIANCE,2400.0,2404.95,2345.6,2359.1,2402.5,13537254,32041015240.7,2366.88,226181.0,-1.8064516129032295,inf,2378.9275000000002,2453.637
6674,2021-12-31,RELIANCE,2373.0,2383.9,2360.0,2368.15,2359.1,4373768,10368136137.7,2370.53,138728.0,0.3836208723665882,inf,2379.205,2448.452
7152,2022-01-03,RELIANCE,2365.0,2407.95,2363.55,2403.85,2368.15,2502073,5986568510.1,2392.64,105190.0,1.507505859003856,inf,2380.305,2444.4930000000004
7153,2022-01-04,RELIANCE,2415.9,2461.0,2404.0,2458.1,2403.85,5006225,12201491701.65,2437.26,208647.0,2.2567963891257774,inf,2382.305,2440.4339999999997
7154,2022-01-05,RELIANCE,2462.0,2477.0,2432.95,2469.6,2458.1,5373618,13195934862.5,2455.69,210976.0,0.46784101541841266,inf,2382.9625,2437.2780000000002
7155,2022-01-06,RELIANCE,2451.2,2454.0,2409.0,2416.5,2469.6,6667483,16156735762.35,2423.21,227953.0,-2.1501457725947484,inf,2380.8399999999997,2433.636
7156,2022-01-07,RELIANCE,2430.95,2458.05,2411.55,2436.0,2416.5,6051239,14745214277.8,2436.73,191088.0,0.8069522036002483,inf,2382.1575000000003,2431.631
7157,2022-01-10,RELIANCE,2452.0,2457.0,2416.05,2438.0,2436.0,4267365,10380527641.0,2432.54,214098.0,0.08210180623973727,inf,2385.05,2429.635
7158,2022-01-11,RELIANCE,2436.0,2474.95,2435.0,2455.55,2438.0,7478681,18393912175.85,2459.51,209712.0,0.7198523379819599,inf,2389.1675,2428.73
7159,2022-01-12,RELIANCE,2471.3,2524.95,2465.0,2521.1,2455.55,6830402,17116227265.6,2505.89,267056.0,2.6694630530838195,inf,2395.0275,2429.48
7160,2022-01-13,RELIANCE,2521.25,2541.0,2508.4,2535.3,2521.1,5471871,13819465157.0,2525.55,186278.0,0.5632462020546695,inf,2404.77,2430.209
7161,2022-01-14,RELIANCE,2535.0,2567.3,2525.85,2539.0,2535.3,9197773,23414360751.05,2545.66,195865.0,0.1459393365676574,inf,2417.8525,2430.95
7162,2022-01-17,RELIANCE,2538.0,2565.0,2537.0,2552.25,2539.0,3708822,9476427091.05,2555.1,160043.0,0.5218589996061441,inf,2429.9025,2431.561
7163,2022-01-18,RELIANCE,2554.75,2562.35,2515.75,2521.8,2552.25,2868235,7285364914.75,2540.02,158330.0,-1.1930649426976125,inf,2437.6875,2430.999
7164,2022-01-19,RELIANCE,2530.0,2542.0,2509.0,2521.6,2521.8,4502155,11357696261.65,2522.72,153189.0,-0.007930843048626887,inf,2445.505,2430.34
7165,2022-01-20,RELIANCE,2500.05,2509.95,2455.0,2477.45,2521.6,7612203,18885733850.8,2480.98,251195.0,-1.7508724619289378,inf,2450.7375,2428.027
7166,2022-01-21,RELIANCE,2452.0,2502.25,2452.0,2477.85,2477.45,6155759,15240631432.55,2475.83,236838.0,0.01614563361521286,inf,2456.1175,2426.028
7167,2022-01-24,RELIANCE,2475.0,2504.75,2355.1,2377.9,2477.85,10092511,24409735846.55,2418.6,399996.0,-4.033738926892258,inf,2456.5,2423.228
7168,2022-01-25,RELIANCE,2349.55,2388.65,2305.0,2373.25,2377.9,11311456,26512743789.9,2343.88,482175.0,-0.19555069599226588,inf,2455.2425,2421.413
7169,2022-01-27,RELIANCE,2336.0,2356.1,2311.05,2338.1,2373.25,9239426,21561779760.1,2333.67,315266.0,-1.4810913304540227,inf,2452.0225,2418.895
7170,2022-01-28,RELIANCE,2365.0,2375.9,2328.4,2335.85,2338.1,6769154,15893536411.75,2347.94,255535.0,-0.09623198323425004,inf,2450.8599999999997,2416.146
7171,2022-01-31,RELIANCE,2360.2,2406.4,2356.2,2386.6,2335.85,5604308,13384612779.6,2388.27,268776.0,2.172656634629792,inf,2451.7825,2416.603
7172,2022-02-01,RELIANCE,2408.0,2420.6,2347.1,2378.7,2386.6,6092033,14589169629.6,2394.79,227599.0,-0.33101483281656296,inf,2450.525,2416.46
7173,2022-02-02,RELIANCE,2407.0,2407.0,2375.1,2383.55,2378.7,4623163,11025484207.55,2384.84,153391.0,0.2038928826670183,inf,2446.7974999999997,2417.103
7174,2022-02-03,RELIANCE,2392.0,2401.45,2347.2,2352.75,2383.55,4417864,10457143007.15,2367.01,236441.0,-1.2921902204694753,inf,2440.955,2414.299
7175,2022-02-04,RELIANCE,2341.0,2348.45,2321.1,2331.3,2352.75,5104761,11915365723.15,2334.17,230586.0,-0.9116990755498808,inf,2436.695,2412.673
7176,2022-02-07,RELIANCE,2342.0,2356.8,2305.0,2317.1,2331.3,4944725,11525587391.7,2330.89,243702.0,-0.6091022176468182,inf,2430.75,2410.185
7177,2022-02-08,RELIANCE,2330.65,2360.0,2310.0,2356.05,2317.1,5566080,13015260812.95,2338.32,186348.0,1.6809805360148578,inf,2426.6525,2409.1980000000003
7178,2022-02-09,RELIANCE,2371.15,2387.2,2358.0,2383.5,2356.05,5300891,12579355094.55,2373.06,180905.0,1.1650856306105482,inf,2423.05,2407.5280000000002
7179,2022-02-10,RELIANCE,2395.7,2395.7,2365.1,2381.05,2383.5,5752361,13702086540.0,2381.99,210155.0,-0.10279001468428017,inf,2416.0474999999997,2405.4919999999997
7125,2022-02-10,RELIANCE,2395.7,2395.7,2365.1,2381.05,2383.5,5752361,13702086540.0,2381.99,210155.0,-0.10279001468428017,inf,2408.335,2404.948
7126,2022-02-11,RELIANCE,2373.25,2384.5,2344.1,2376.4,2381.05,7357863,17423186717.85,2367.97,283837.0,-0.19529199302828965,inf,2400.205,2405.224
7127,2022-02-14,RELIANCE,2340.25,2354.95,2313.0,2338.55,2376.4,4947109,11566867666.2,2338.11,219862.0,-1.5927453290691764,inf,2389.5199999999995,2404.3579999999997
7128,2022-02-15,RELIANCE,2351.2,2423.9,2335.7,2417.95,2338.55,5174646,12321814147.55,2381.19,261746.0,3.3952662974920202,inf,2384.3275000000003,2404.355
7129,2022-02-16,RELIANCE,2430.0,2433.0,2395.95,2412.95,2417.95,4796294,11596325561.15,2417.77,190438.0,-0.20678674083417772,inf,2378.895,2403.485
7130,2022-02-17,RELIANCE,2420.1,2454.9,2410.0,2443.5,2412.95,5931774,14471212589.25,2439.61,211881.0,1.2660850825752785,inf,2377.1974999999998,2403.176
7131,2022-02-18,RELIANCE,2444.4,2456.4,2420.15,2424.4,2443.5,3126873,7630367399.75,2440.25,158691.0,-0.7816656435440928,inf,2374.525,2403.471
7132,2022-02-21,RELIANCE,2412.0,2437.5,2384.6,2399.9,2424.4,5125968,12349078484.55,2409.12,226214.0,-1.010559313644613,inf,2375.625,2403.866
7133,2022-02-22,RELIANCE,2352.9,2395.9,2347.15,2389.0,2399.9,6227901,14773584971.0,2372.16,197401.0,-0.4541855910662982,inf,2376.4125,2404.1820000000002
7134,2022-02-23,RELIANCE,2401.1,2406.55,2368.0,2374.05,2389.0,3373615,8067102258.45,2391.23,195350.0,-0.6257848472164009,inf,2378.21,2403.585
7135,2022-02-24,RELIANCE,2305.0,2339.9,2243.4,2255.75,2374.05,11466725,26272008237.55,2291.15,493459.0,-4.983045849918922,inf,2374.2050000000004,2401.8909999999996
7136,2022-02-25,RELIANCE,2280.1,2307.95,2276.25,2283.95,2255.75,6724094,15403844188.65,2290.84,281047.0,1.2501385348553615,inf,2369.0725,2402.023
7137,2022-02-28,RELIANCE,2243.0,2367.35,2243.0,2359.55,2283.95,9828768,22887683561.4,2328.64,240020.0,3.310054948663516,inf,2368.1150000000002,2402.989
7138,2022-03-02,RELIANCE,2334.45,2401.0,2329.2,2398.55,2359.55,9909226,23551157613.65,2376.69,309328.0,1.6528575363946516,inf,2368.8650000000002,2403.638
7139,2022-03-03,RELIANCE,2400.0,2414.85,2370.05,2378.3,2398.55,4701183,11246476348.75,2392.27,230143.0,-0.8442600737945841,inf,2370.1425000000004,2403.899
7140,2022-03-04,RELIANCE,2353.0,2364.3,2320.35,2325.55,2378.3,4986814,11660149352.95,2338.2,219860.0,-2.2179708194929146,inf,2369.855,2402.9539999999997
7141,2022-03-07,RELIANCE,2278.7,2312.1,2222.0,2239.55,2325.55,8299295,18730168161.15,2256.84,372828.0,-3.698049923673969,inf,2365.9775,2400.34
7142,2022-03-08,RELIANCE,2211.5,2246.0,2180.0,2235.5,2239.55,9825043,21813021864.7,2220.15,428117.0,-0.18083990087295132,inf,2359.95,2397.645
7143,2022-03-09,RELIANCE,2236.0,2367.0,2234.15,2354.1,2235.5,9421163,21822706477.9,2316.35,325395.0,5.305300827555353,inf,2358.48,2396.759
7144,2022-03-10,RELIANCE,2400.0,2405.0,2360.0,2392.25,2354.1,8297995,19805599252.7,2386.79,278083.0,1.6205768658935513,inf,2359.04,2396.554
7145,2022-03-11,RELIANCE,2376.05,2411.0,2376.05,2399.15,2392.25,5656799,13554290818.7,2396.11,199494.0,0.2884313930400289,inf,2359.945,2397.355
7146,2022-03-14,RELIANCE,2386.9,2424.4,2374.0,2418.85,2399.15,3849222,9243998854.25,2401.52,160500.0,0.8211241481357904,inf,2362.0675,2398.369
7147,2022-03-15,RELIANCE,2427.95,2427.95,2340.85,2363.45,2418.85,7349740,17537136611.95,2386.09,257511.0,-2.29034458523679,inf,2363.3125000000005,2397.5609999999997
7148,2022-03-16,RELIANCE,2382.0,2407.9,2377.1,2403.35,2363.45,5145644,12329854279.3,2396.17,185464.0,1.6882100319448305,inf,2362.5825,2396.466
7149,2022-03-17,RELIANCE,2432.75,2497.4,2415.1,2481.7,2403.35,9886295,24287296550.4,2456.66,274442.0,3.260032870784526,inf,2366.02,2396.708
7150,2022-03-21,RELIANCE,2444.0,2484.0,2439.0,2467.4,2481.7,5537752,13651502305.15,2465.17,235063.0,-0.5762179151388052,inf,2367.215,2397.726
7151,2022-03-22,RELIANCE,2460.1,2534.95,2453.6,2531.15,2467.4,10410082,26112751091.55,2508.41,314410.0,2.583691335008511,inf,2372.5525000000002,2399.629
7098,2022-03-22,RELIANCE,2460.1,2534.95,2453.6,2531.15,2467.4,10410082,26112751091.55,2508.41,314410.0,2.583691335008511,inf,2379.1150000000002,2401.4919999999997
7099,2022-03-23,RELIANCE,2523.0,2564.85,2523.0,2539.2,2531.15,7135797,18171479956.25,2546.52,235853.0,0.3180372557928106,inf,2386.625,2403.165
7100,2022-03-24,RELIANCE,2510.0,2584.15,2510.0,2578.65,2539.2,6077153,15544115850.2,2557.8,221309.0,1.5536389413988767,inf,2396.855,2404.3160000000003
7101,2022-03-25,RELIANCE,2582.5,2616.0,2577.0,2595.85,2578.65,6563676,17043606171.05,2596.66,276908.0,0.6670156865026202,inf,2413.86,2405.527
7102,2022-03-28,RELIANCE,2610.0,2629.75,2586.5,2621.95,2595.85,4564891,11922093056.05,2611.69,183261.0,1.005451008340232,inf,2430.7599999999998,2407.186
7103,2022-03-29,RELIANCE,2638.0,2638.0,2607.4,2622.55,2621.95,4007695,10512198455.7,2623.0,203830.0,0.022883731573842516,inf,2443.91,2408.592
7104,2022-03-30,RELIANCE,2639.9,2688.0,2617.1,2672.95,2622.55,7297028,19420019029.3,2661.36,219316.0,1.9217936740958088,inf,2457.63,2411.615
7105,2022-03-31,RELIANCE,2664.95,2669.7,2628.6,2634.75,2672.95,6102744,16123465625.4,2642.0,249443.0,-1.4291326062964074,inf,2470.4525,2413.878
7106,2022-04-01,RELIANCE,2636.0,2665.15,2622.0,2655.85,2634.75,3656408,9658325026.6,2641.48,163060.0,0.8008349938324284,inf,2486.9675,2417.446
7107,2022-04-04,RELIANCE,2655.45,2675.0,2641.65,2663.7,2655.85,3659307,9727052260.3,2658.17,167593.0,0.2955739217199732,inf,2508.175,2421.163
7108,2022-04-05,RELIANCE,2651.1,2669.9,2620.7,2626.05,2663.7,6068663,16002466152.1,2636.9,204933.0,-1.4134474602995697,inf,2527.7025000000003,2426.1259999999997
7109,2022-04-06,RELIANCE,2587.1,2634.5,2587.1,2619.05,2626.05,5656703,14784387493.6,2613.61,163311.0,-0.2665600426496068,inf,2540.95,2431.042
7110,2022-04-07,RELIANCE,2595.1,2606.0,2567.0,2572.85,2619.05,7151632,18473348627.45,2583.1,233582.0,-1.7639983963651047,inf,2549.98,2435.737
7111,2022-04-08,RELIANCE,2560.0,2625.0,2560.0,2615.65,2572.85,6992874,18201444976.8,2602.86,213226.0,1.6635248848553232,inf,2560.805,2441.333
7112,2022-04-11,RELIANCE,2600.0,2638.55,2583.0,2610.2,2615.65,4270816,11131687285.25,2606.45,195602.0,-0.20836121040660152,inf,2570.3725,2445.805
7113,2022-04-12,RELIANCE,2587.0,2602.6,2555.4,2561.05,2610.2,6099986,15684139811.0,2571.18,277354.0,-1.882997471458112,inf,2580.2524999999996,2449.4519999999998
7114,2022-04-13,RELIANCE,2574.5,2592.6,2545.5,2551.65,2561.05,4778478,12258158723.0,2565.29,192467.0,-0.36703695749790477,inf,2587.6675,2452.8140000000003
7115,2022-04-18,RELIANCE,2533.0,2559.8,2521.8,2543.85,2551.65,4603103,11684440905.45,2538.38,222881.0,-0.30568455705132686,inf,2590.775,2456.636
7116,2022-04-19,RELIANCE,2558.0,2668.0,2551.05,2640.8,2543.85,12064446,31709558937.8,2628.35,459863.0,3.811152387129755,inf,2599.445,2462.826
7117,2022-04-20,RELIANCE,2657.1,2734.0,2649.1,2718.45,2640.8,11570835,31364925329.3,2710.69,461685.0,2.94039684943955,inf,2608.81,2470.853
7118,2022-04-21,RELIANCE,2750.9,2789.0,2732.0,2782.1,2718.45,10018531,27786222124.3,2773.48,352010.0,2.3414077875259833,inf,2621.3574999999996,2479.374
7119,2022-04-22,RELIANCE,2758.9,2802.0,2744.2,2758.8,2782.1,6947490,19234486953.0,2768.55,221036.0,-0.8374968548937755,inf,2632.3375,2486.88
7120,2022-04-25,RELIANCE,2742.4,2758.4,2663.65,2695.0,2758.8,7874671,21349802724.25,2711.2,282246.0,-2.31259968102074,inf,2638.1549999999997,2493.159
7121,2022-04-26,RELIANCE,2710.0,2795.0,2707.7,2775.65,2695.0,5643066,15487283096.85,2744.48,215190.0,2.9925788497217103,inf,2647.145,2501.051
7122,2022-04-27,RELIANCE,2755.85,2828.0,2755.05,2778.35,2775.65,8924920,24944937712.6,2794.98,380463.0,0.09727451227639716,inf,2654.965,2509.09
7123,2022-04-28,RELIANCE,2809.95,2851.0,2786.1,2819.85,2778.35,11820892,33381106175.2,2823.91,361970.0,1.4936922993863264,inf,2664.83,2518.716
7124,2022-04-29,RELIANCE,2856.15,2856.15,2777.3,2790.25,2819.85,8406156,23685432933.45,2817.63,231044.0,-1.0497012252424742,inf,2670.695,2526.162
7069,2022-05-02,RELIANCE,2762.0,2805.5,2758.05,2780.45,2790.25,4369022,12160268319.9,2783.29,189251.0,-0.35122300869098405,inf,2677.9800000000005,2533.5119999999997
7070,2022-05-04,RELIANCE,2785.0,2790.0,2676.3,2693.65,2780.45,8882792,24232482662.45,2728.03,277638.0,-3.1217968314481372,inf,2679.87,2538.515
7071,2022-05-05,RELIANCE,2723.5,2730.0,2632.0,2640.9,2693.65,7942721,21269098539.05,2677.81,256514.0,-1.9583093571919143,inf,2678.73,2542.845
7072,2022-05-06,RELIANCE,2612.2,2659.0,2593.55,2620.65,2640.9,9068448,23758282132.9,2619.88,291431.0,-0.7667840508917414,inf,2678.46,2547.26
7073,2022-05-09,RELIANCE,2574.95,2597.1,2507.0,2518.3,2620.65,8345649,21204215137.35,2540.75,344258.0,-3.905519622994292,inf,2673.4225,2549.8459999999995
7074,2022-05-10,RELIANCE,2495.0,2526.6,2458.0,2474.65,2518.3,9004636,22467846480.75,2495.14,329083.0,-1.7333121550252188,inf,2668.5125,2551.858
7075,2022-05-11,RELIANCE,2472.65,2484.95,2421.95,2449.3,2474.65,7681157,18851760949.05,2454.29,325039.0,-1.0243872870911002,inf,2660.195,2555.7290000000003
7076,2022-05-12,RELIANCE,2427.5,2434.85,2370.0,2399.4,2449.3,9456280,22700752366.95,2400.6,359540.0,-2.0373167843873796,inf,2649.6549999999997,2558.038
7077,2022-05-13,RELIANCE,2426.0,2478.0,2415.35,2426.6,2399.4,8910998,21846799849.4,2451.67,408746.0,1.1336167375177053,inf,2642.9325,2559.3790000000004
7078,2022-05-16,RELIANCE,2434.45,2481.0,2416.65,2427.2,2426.6,6201594,15158412714.25,2444.28,244925.0,0.024725954009721794,inf,2636.71,2559.952
7079,2022-05-17,RELIANCE,2435.1,2539.9,2432.0,2529.15,2427.2,7638666,19104526814.4,2501.03,278980.0,4.200313117996057,inf,2635.975,2562.969
7080,2022-05-18,RELIANCE,2539.65,2570.0,2508.25,2538.35,2529.15,7973235,20219114283.45,2535.87,293806.0,0.36375857501531417,inf,2630.8525,2567.225
7081,2022-05-19,RELIANCE,2484.0,2512.5,2466.05,2479.85,2538.35,6783641,16919358308.2,2494.14,266213.0,-2.304646719325546,inf,2618.9225,2572.031
7082,2022-05-20,RELIANCE,2512.5,2644.4,2502.0,2624.45,2479.85,10057508,25840801772.2,2569.3,366921.0,5.830997842611445,inf,2611.04,2579.81
7083,2022-05-23,RELIANCE,2631.5,2653.55,2593.0,2606.9,2624.45,7039144,18427794860.95,2617.9,256879.0,-0.6687115395606594,inf,2603.445,2584.866
7084,2022-05-24,RELIANCE,2607.0,2638.0,2597.7,2615.85,2606.9,6243086,16353268081.5,2619.42,238049.0,0.3433196516935754,inf,2599.4875,2589.338
7085,2022-05-25,RELIANCE,2635.0,2656.7,2601.5,2612.0,2615.85,5867760,15407680360.4,2625.82,224077.0,-0.14717969302520822,inf,2591.305,2593.595
7086,2022-05-26,RELIANCE,2624.4,2634.9,2548.0,2587.1,2612.0,8252551,21351851439.7,2587.3,295460.0,-0.9532924961715196,inf,2581.7425,2596.96
7087,2022-05-27,RELIANCE,2593.05,2605.15,2540.1,2575.1,2587.1,7624888,19627294687.95,2574.11,223459.0,-0.46383982064860274,inf,2569.505,2601.193
7088,2022-05-30,RELIANCE,2615.0,2674.0,2594.2,2664.8,2575.1,6393341,16882083950.05,2640.57,176733.0,3.483359869519641,inf,2563.2325,2606.422
7089,2022-05-31,RELIANCE,2641.4,2678.8,2615.7,2632.65,2664.8,32591420,85993898870.0,2638.54,309551.0,-1.2064695286700724,inf,2555.8424999999997,2609.4410000000003
7090,2022-06-01,RELIANCE,2634.3,2655.2,2616.2,2633.5,2632.65,4512079,11903542973.55,2638.15,165071.0,0.03228685924828249,inf,2552.835,2612.763
7091,2022-06-02,RELIANCE,2634.0,2732.45,2634.0,2724.3,2633.5,10211408,27584103887.4,2701.3,297958.0,3.447883045376882,inf,2557.005,2616.626
7092,2022-06-03,RELIANCE,2744.0,2817.35,2742.0,2779.5,2724.3,11048210,30861449556.9,2793.34,353834.0,2.0262085673383923,inf,2564.9474999999998,2621.593
7093,2022-06-06,RELIANCE,2780.0,2814.0,2751.8,2767.55,2779.5,5119488,14210599849.75,2775.79,217253.0,-0.42993344126640826,inf,2577.41,2626.16
7094,2022-06-07,RELIANCE,2769.9,2791.1,2752.05,2772.75,2767.55,5703333,15815485543.85,2773.03,232290.0,0.1878918176726642,inf,2592.315,2630.042
7095,2022-06-08,RELIANCE,2772.75,2781.0,2716.3,2724.05,2772.75,5759172,15786294151.3,2741.07,241691.0,-1.7563790460733864,inf,2606.0525000000002,2632.6059999999998
7096,2022-06-09,RELIANCE,2710.0,2803.0,2710.0,2798.75,2724.05,7973935,22038890334.1,2763.87,281501.0,2.7422404140893084,inf,2626.02,2636.1420000000003
7040,2022-06-10,RELIANCE,2771.9,2789.9,2701.5,2714.25,2798.75,8349943,22878943836.3,2740.01,278759.0,-3.01920500223314,inf,2640.4025,2637.9759999999997
7097,2022-06-10,RELIANCE,2771.9,2789.9,2701.5,2714.25,2798.75,8349943,22878943836.3,2740.01,278759.0,-3.01920500223314,inf,2654.755,2638.802
7041,2022-06-13,RELIANCE,2650.0,2672.8,2616.3,2662.9,2714.25,8131998,21519668179.5,2646.3,303540.0,-1.8918669982499736,inf,2661.4425,2639.365
7042,2022-06-14,RELIANCE,2650.05,2671.85,2613.45,2628.1,2662.9,6790653,17910140469.65,2637.47,237522.0,-1.3068459198618116,inf,2665.9300000000003,2638.81
7043,2022-06-15,RELIANCE,2617.55,2637.3,2584.4,2596.3,2628.1,5166738,13502708125.15,2613.39,214934.0,-1.2099996194969647,inf,2671.7524999999996,2637.462
7044,2022-06-16,RELIANCE,2623.0,2659.05,2554.0,2560.0,2596.3,7896943,20560173723.7,2603.56,282387.0,-1.3981435119208174,inf,2668.5299999999997,2636.1410000000005
7045,2022-06-17,RELIANCE,2560.0,2624.85,2556.1,2590.0,2560.0,11286988,29260639914.3,2592.42,287827.0,1.171875,inf,2667.685,2635.56
7046,2022-06-20,RELIANCE,2605.0,2617.1,2521.1,2543.05,2590.0,5568825,14216989371.65,2552.96,228914.0,-1.8127413127413057,inf,2664.045,2634.9640000000004
7047,2022-06-21,RELIANCE,2560.0,2593.4,2528.3,2584.1,2543.05,5408801,13859827576.2,2562.46,219641.0,1.6142034171565531,inf,2662.65,2634.333
7048,2022-06-22,RELIANCE,2558.1,2558.3,2501.0,2505.6,2584.1,4899839,12368075581.25,2524.18,229961.0,-3.0378081343601258,inf,2658.575,2632.2410000000004
7049,2022-06-23,RELIANCE,2515.05,2525.0,2445.0,2464.95,2505.6,8974475,22306490549.05,2485.55,400081.0,-1.6223659003831454,inf,2653.0675,2630.3190000000004
7050,2022-06-24,RELIANCE,2480.0,2511.0,2468.0,2500.05,2464.95,6571866,16376908912.2,2491.97,258066.0,1.4239639749285125,inf,2644.83,2629.2870000000003
7051,2022-06-27,RELIANCE,2544.95,2544.95,2481.55,2492.65,2500.05,7141493,17938104628.25,2511.81,245447.0,-0.2959940801184013,inf,2637.83,2628.263
7052,2022-06-28,RELIANCE,2482.1,2533.95,2482.1,2527.7,2492.65,6263867,15758339977.0,2515.75,279432.0,1.4061340340601258,inf,2632.54,2626.0009999999997
7053,2022-06-29,RELIANCE,2507.2,2597.0,2501.0,2580.15,2527.7,8863172,22682290935.35,2559.16,383990.0,2.0750089013728004,inf,2625.3325,2623.235
7054,2022-06-30,RELIANCE,2580.0,2615.9,2566.0,2595.65,2580.15,10666627,27691790169.9,2596.11,321110.0,0.6007402670387381,inf,2616.1400000000003,2619.506
7055,2022-07-01,RELIANCE,2574.9,2592.0,2365.0,2408.7,2595.65,37841671,92119994931.8,2434.35,1165095.0,-7.2024348429102645,inf,2598.1974999999998,2612.504
7056,2022-07-04,RELIANCE,2378.95,2442.0,2366.1,2413.7,2408.7,19317335,46594929825.6,2412.08,525122.0,0.20758085274214308,inf,2580.245,2606.8779999999997
7057,2022-07-05,RELIANCE,2423.0,2464.9,2417.1,2433.25,2413.7,8144239,19875158179.6,2440.39,351338.0,0.8099598127356417,inf,2565.705,2600.03
7058,2022-07-06,RELIANCE,2420.1,2441.95,2388.0,2411.85,2433.25,11050026,26637248724.35,2410.61,392094.0,-0.8794821740470601,inf,2546.3599999999997,2592.7
7059,2022-07-07,RELIANCE,2425.9,2433.25,2375.0,2388.1,2411.85,10753423,25723462115.35,2392.12,388023.0,-0.9847212720525738,inf,2530.0525,2584.065
7060,2022-07-08,RELIANCE,2418.0,2418.0,2382.55,2391.4,2388.1,8773162,21002872434.25,2393.99,310810.0,0.1381851681252955,inf,2513.91,2576.088
7061,2022-07-11,RELIANCE,2376.5,2428.8,2370.0,2423.9,2391.4,6390604,15343320840.2,2400.92,224208.0,1.3590365476290038,inf,2501.96,2568.9570000000003
7062,2022-07-12,RELIANCE,2404.0,2439.7,2404.0,2420.45,2423.9,4974502,12061561234.2,2424.68,203393.0,-0.14233260448039411,inf,2491.5775,2563.493
7063,2022-07-13,RELIANCE,2427.3,2434.0,2373.0,2377.55,2420.45,6564435,15744718033.45,2398.49,263635.0,-1.7723976946435434,inf,2480.6400000000003,2558.226
7064,2022-07-14,RELIANCE,2388.0,2433.95,2376.95,2397.15,2377.55,7831798,18781243733.65,2398.08,257217.0,0.8243780362137456,inf,2472.4975000000004,2553.756
